Data,Mandante,Hor/Res,Visitante,Liga,Mandante URL,Visitante URL,Fase,Unnamed: 6,Torneio,Campo
2026-08-22 00:00:00,Fortaleza Tritões,00:00:0000:00,Caruaru Wolves,Superliga D1,https://www.salaooval.com.br/equipe/fortaleza-tritoes/,http://www.salaooval.com.br/times/caruaru-wolves,,,superliga-2026,
2026-08-22 00:00:00,Caucaia Sabres,00:00:0000:00,João Pessoa Espectros,Superliga D1,https://www.salaooval.com.br/equipe/caucaia-sabres/,http://www.salaooval.com.br/times/joao-pessoa-espectros/,,,superliga-2026,
2026-08-22 00:00:00,Recife Mariners,00:00:0000:00,Cavalaria 2 de Julho,Superliga D1,http://www.salaooval.com.br/times/recife-mariners/,http://www.salaooval.com.br/times/cavalaria-2-de-julho/,,,superliga-2026,
2026-08-22 00:00:00,Spartans Football,00:00:0000:00,Guarulhos Rhynos,Superliga D1,http://www.salaooval.com.br/times/spartans-football/,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,,,superliga-2026,
2026-08-22 00:00:00,Vasco Almirantes,00:00:0000:00,Galo FA,Superliga D1,http://www.salaooval.com.br/times/vasco-almirantes/,http://www.salaooval.com.br/times/galo-fa/,,,superliga-2026,
2026-08-22 00:00:00,Coritiba Crocodiles,00:00:0000:00,Brown Spiders,Superliga D1,http://www.salaooval.com.br/times/coritiba-crocodiles/,http://www.salaooval.com.br/times/brown-spiders/,,,superliga-2026,
2026-08-22 00:00:00,Santa Maria Soldiers,00:00:0000:00,Juventude FA,Superliga D1,http://www.salaooval.com.br/times/santa-maria-soldiers,https://www.salaooval.com.br/times/uniao-da-serra/,,,superliga-2026,
2026-08-22 00:00:00,Bravos FA,00:00:0000:00,T-Rex,Superliga D1,https://www.salaooval.com.br/equipe/bravos-fa/,http://www.salaooval.com.br/times/timbo-rex,,,superliga-2026,
2026-08-22 00:00:00,Istepôs FA,00:00:0000:00,Londrina Bristlebacks,Superliga D1,https://www.salaooval.com.br/times/istepos-fa/,http://www.salaooval.com.br/times/londrina-bristlebacks,,,superliga-2026,
2026-08-22 00:00:00,Coritiba Crocodiles B,00:00:0000:00,Brown Spiders 2,Superliga D2,https://www.salaooval.com.br/equipe/coritiba-crocodiles-b/,https://www.salaooval.com.br/equipe/brown-spiders-2/,,,superliga-2026,
2026-08-22 00:00:00,Arapongas Golden Phoenix,00:00:0000:00,Calvary Cavaliers,Superliga D2,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,https://www.salaooval.com.br/equipe/calvary-cavaliers/,,,superliga-2026,
2026-08-22 00:00:00,Francisco Beltrão Red Feet,00:00:0000:00,Chape FA,Superliga D2,http://www.salaooval.com.br/times/francisco-beltrao-red-feet/,https://www.salaooval.com.br/equipe/chape-fa/,,,superliga-2026,
2026-08-22 00:00:00,JEC Gladiators,00:00:0000:00,Curitiba Lions,Superliga D2,http://www.salaooval.com.br/times/joinville-gladiators,https://www.salaooval.com.br/equipe/curitiba-lions/,,,superliga-2026,
2026-08-22 00:00:00,Maringá Pyros,00:00:0000:00,Ponta Grossa Phantoms,Superliga D2,http://www.salaooval.com.br/times/maringa-pyros/,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,,,superliga-2026,
2026-08-22 00:00:00,Spartans Football 2,00:00:0000:00,Tatuapé Monsters,Superliga D2,https://www.salaooval.com.br/equipe/spartans-football-2/,https://www.salaooval.com.br/equipe/tatuape-monsters/,,,superliga-2026,
2026-08-22 00:00:00,Ponte Preta Gorilas,00:00:0000:00,Taubaté Football,Superliga D2,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,https://www.salaooval.com.br/equipe/taubate-football/,,,superliga-2026,
2026-08-22 00:00:00,Caniballs Football,00:00:0000:00,Vikings FA,Superliga D2,https://www.salaooval.com.br/equipe/caniballs-football/,https://www.salaooval.com.br/equipe/vikings-fa/,,,superliga-2026,
2026-08-23 00:00:00,Underdogs FA,00:00:0000:00,Erechim Coroados,Superliga D2,https://www.salaooval.com.br/equipe/underdogs-fa/,https://www.salaooval.com.br/equipe/erechim-coroados/,,,superliga-2026,
2026-09-05 00:00:00,São Raimundo C. Cavaliers,00:00:0000:00,Manaus FA,Superliga D1,http://www.salaooval.com.br/times/manaus-cavaliers/,http://www.salaooval.com.br/times/manaus-fa/,,,superliga-2026,
2026-09-05 00:00:00,Ocelots FA,00:00:0000:00,Spartans Football,Superliga D1,http://www.salaooval.com.br/times/ocelots-fa,http://www.salaooval.com.br/times/spartans-football/,,,superliga-2026,
2026-09-05 00:00:00,Galo FA,00:00:0000:00,Guarulhos Rhynos,Superliga D1,http://www.salaooval.com.br/times/galo-fa/,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,,,superliga-2026,
2026-09-05 00:00:00,Flamengo Imperadores,00:00:0000:00,Locomotiva FA,Superliga D1,http://www.salaooval.com.br/times/flamengo-imperadores/,http://www.salaooval.com.br/times/america-locomotiva/,,,superliga-2026,
2026-09-05 00:00:00,Cascavel Olympians,00:00:0000:00,Francisco Beltrão Red Feet,Superliga D2,https://www.salaooval.com.br/equipe/cascavel-olympians/,http://www.salaooval.com.br/times/francisco-beltrao-red-feet/,,,superliga-2026,
2026-09-06 00:00:00,Bears FA,00:00:0000:00,Underdogs FA,Superliga D2,https://www.salaooval.com.br/equipe/bears-fa/,https://www.salaooval.com.br/equipe/underdogs-fa/,,,superliga-2026,
2026-09-12 00:00:00,Fortaleza Tritões,00:00:0000:00,Recife Mariners,Superliga D1,https://www.salaooval.com.br/equipe/fortaleza-tritoes/,http://www.salaooval.com.br/times/recife-mariners/,,,superliga-2026,
2026-09-12 00:00:00,Caruaru Wolves,00:00:0000:00,Caucaia Sabres,Superliga D1,http://www.salaooval.com.br/times/caruaru-wolves,https://www.salaooval.com.br/equipe/caucaia-sabres/,,,superliga-2026,
2026-09-12 00:00:00,Cavalaria 2 de Julho,00:00:0000:00,João Pessoa Espectros,Superliga D1,http://www.salaooval.com.br/times/cavalaria-2-de-julho/,http://www.salaooval.com.br/times/joao-pessoa-espectros/,,,superliga-2026,
2026-09-12 00:00:00,T-Rex,00:00:0000:00,Coritiba Crocodiles,Superliga D1,http://www.salaooval.com.br/times/timbo-rex,http://www.salaooval.com.br/times/coritiba-crocodiles/,,,superliga-2026,
2026-09-12 00:00:00,Londrina Bristlebacks,00:00:0000:00,Juventude FA,Superliga D1,http://www.salaooval.com.br/times/londrina-bristlebacks,https://www.salaooval.com.br/times/uniao-da-serra/,,,superliga-2026,
2026-09-12 00:00:00,Santa Maria Soldiers,00:00:0000:00,Brown Spiders,Superliga D1,http://www.salaooval.com.br/times/santa-maria-soldiers,http://www.salaooval.com.br/times/brown-spiders/,,,superliga-2026,
2026-09-12 00:00:00,Istepôs FA,00:00:0000:00,Bravos FA,Superliga D1,https://www.salaooval.com.br/times/istepos-fa/,https://www.salaooval.com.br/equipe/bravos-fa/,,,superliga-2026,
2026-09-12 00:00:00,Ponta Grossa Phantoms,00:00:0000:00,Arapongas Golden Phoenix,Superliga D2,https://www.salaooval.com.br/equipe/ponta-grossa-phantoms/,https://www.salaooval.com.br/equipe/arapongas-golden-phoenix/,,,superliga-2026,
2026-09-12 00:00:00,Brown Spiders 2,00:00:0000:00,JEC Gladiators,Superliga D2,https://www.salaooval.com.br/equipe/brown-spiders-2/,http://www.salaooval.com.br/times/joinville-gladiators,,,superliga-2026,
2026-09-12 00:00:00,Calvary Cavaliers,00:00:0000:00,Maringá Pyros,Superliga D2,https://www.salaooval.com.br/equipe/calvary-cavaliers/,http://www.salaooval.com.br/times/maringa-pyros/,,,superliga-2026,
No data available i,No data available in table,No data available in table,No data available in table,No data available in table,,,No data available in table,No data available in table,superliga-2026,
2026-03-28 14:00:00,Uberlândia Lobos,18 - 13,Cruzeiro FA,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-04-11 14:00:00,Cruzeiro FA,14:00:0014:00,Vasco Almirantes,,https://www.salaooval.com.br/times/cruzeiro_fa/,http://www.salaooval.com.br/times/vasco-almirantes/,,,campeonato-mineiro-2026,
2026-04-12 14:00:00,Uberlândia Lobos,14 - 29,Tubarões do Cerrado,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/equipe/tubaroes-do-cerrado/,,,campeonato-mineiro-2026,
2026-04-25 14:00:00,Uberlândia Lobos,12 - 40,Vasco Almirantes,,http://www.salaooval.com.br/times/uberlandia-lobos,http://www.salaooval.com.br/times/vasco-almirantes/,,,campeonato-mineiro-2026,
2026-04-25 14:00:00,Cruzeiro FA,00 - 12,Tubarões do Cerrado,,https://www.salaooval.com.br/times/cruzeiro_fa/,https://www.salaooval.com.br/equipe/tubaroes-do-cerrado/,,,campeonato-mineiro-2026,
2026-05-16 14:00:00,Uberlândia Lobos,14 - 09,Cruzeiro FA,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-05-16 14:00:00,Uberlândia Lobos,14 - 09,Cruzeiro FA,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-06-13 10:00:08,Vasco Almirantes,18 - 17,Tubarões do Cerrado,,http://www.salaooval.com.br/times/vasco-almirantes/,https://www.salaooval.com.br/equipe/tubaroes-do-cerrado/,,,campeonato-mineiro-2026,
2026-05-16 14:00:00,Uberlândia Lobos,14 - 09,Cruzeiro FA,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-06-13 10:00:08,Vasco Almirantes,18 - 17,Tubarões do Cerrado,,http://www.salaooval.com.br/times/vasco-almirantes/,https://www.salaooval.com.br/equipe/tubaroes-do-cerrado/,,,campeonato-mineiro-2026,
2026-06-13 14:00:00,Locomotiva FA,48 - 00,Cruzeiro FA,,http://www.salaooval.com.br/times/america-locomotiva/,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-05-16 14:00:00,Uberlândia Lobos,14 - 09,Cruzeiro FA,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-06-13 10:00:08,Vasco Almirantes,18 - 17,Tubarões do Cerrado,,http://www.salaooval.com.br/times/vasco-almirantes/,https://www.salaooval.com.br/equipe/tubaroes-do-cerrado/,,,campeonato-mineiro-2026,
2026-06-13 14:00:00,Locomotiva FA,48 - 00,Cruzeiro FA,,http://www.salaooval.com.br/times/america-locomotiva/,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-06-14 14:00:00,Galo FA,60 - 00,Uberlândia Lobos,,http://www.salaooval.com.br/times/galo-fa/,http://www.salaooval.com.br/times/uberlandia-lobos,,,campeonato-mineiro-2026,
2026-05-16 14:00:00,Uberlândia Lobos,14 - 09,Cruzeiro FA,,http://www.salaooval.com.br/times/uberlandia-lobos,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-06-13 10:00:08,Vasco Almirantes,18 - 17,Tubarões do Cerrado,,http://www.salaooval.com.br/times/vasco-almirantes/,https://www.salaooval.com.br/equipe/tubaroes-do-cerrado/,,,campeonato-mineiro-2026,
2026-06-13 14:00:00,Locomotiva FA,48 - 00,Cruzeiro FA,,http://www.salaooval.com.br/times/america-locomotiva/,https://www.salaooval.com.br/times/cruzeiro_fa/,,,campeonato-mineiro-2026,
2026-06-14 14:00:00,Galo FA,60 - 00,Uberlândia Lobos,,http://www.salaooval.com.br/times/galo-fa/,http://www.salaooval.com.br/times/uberlandia-lobos,,,campeonato-mineiro-2026,
2026-06-28 15:00:00,Locomotiva FA,36 - 03,Galo FA,,http://www.salaooval.com.br/times/america-locomotiva/,http://www.salaooval.com.br/times/galo-fa/,,,campeonato-mineiro-2026,
2026-03-15 10:00:00,Moura Lacerda Dragons,25 - 06,Corinthians Steamrollers,SPFL Diamante,https://www.salaooval.com.br/times/moura-lacerda-dragons,http://www.salaooval.com.br/times/corinthians-steamrollers/,,,spfl-2026,
2026-03-15 10:00:00,São José Jets,14 - 00,Krakens Football,SPFL Ouro,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/krakens-football/,,,spfl-2026,
2026-03-15 10:00:00,Assis Captains,00 - 38,Franca Carrascos,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2026,
2026-03-15 14:00:00,Guarulhos Rhynos,49 - 00,Tatuapé Monsters,SPFL Diamante,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,https://www.salaooval.com.br/equipe/tatuape-monsters/,,,spfl-2026,
2026-03-15 14:00:00,Vikings Berserker,21 - 51,Caniballs Football,SPFL Ouro,https://www.salaooval.com.br/equipe/vikings-berserker/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2026,
2026-03-15 14:00:00,Avaré Lions,07 - 20,Guarás FA,SPFL Ouro,https://www.salaooval.com.br/equipe/avare-lions/,https://www.salaooval.com.br/equipe/guaras-fa/,,,spfl-2026,
2026-03-22 10:00:00,Black Panthers Football,06 - 30,Spartans Football 2,SPFL Prata,https://www.salaooval.com.br/equipe/black-panthers-football/,https://www.salaooval.com.br/equipe/spartans-football-2/,,,spfl-2026,
2026-03-22 10:00:00,Caraguá Ghostship,18 - 00,Corinthians Steamrollers 2,SPFL Prata,https://www.salaooval.com.br/equipe/caragua-ghostship/,https://www.salaooval.com.br/equipe/corinthians-steamrollers-2/,,,spfl-2026,
2026-03-22 14:00:00,Ocelots FA,37 - 00,Guarani Indians,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2026,
2026-03-22 14:00:00,Vikings FA,07 - 14,Spartans Football,SPFL Diamante,https://www.salaooval.com.br/equipe/vikings-fa/,http://www.salaooval.com.br/times/spartans-football/,,,spfl-2026,
2026-03-22 14:00:00,Jacareí Red Wolves,00 - 36,Ponte Preta Gorilas,SPFL Prata,https://www.salaooval.com.br/equipe/jacarei-red-wolves/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2026,
2026-03-29 10:00:00,Taubaté Football,43 - 07,Vikings Berserker,SPFL Ouro,https://www.salaooval.com.br/equipe/taubate-football/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2026,
2026-03-29 10:00:00,Guarás FA,07 - 28,Franca Carrascos,SPFL Ouro,https://www.salaooval.com.br/equipe/guaras-fa/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2026,
2026-03-29 10:00:00,Guarulhos Rhynos 2,00 - 06,Piracicaba Cane Cutters,SPFL Prata,https://www.salaooval.com.br/equipe/guarulhos-rhynos-2/,http://www.salaooval.com.br/times/piracicaba-cane-cutters/,,,spfl-2026,
2026-03-29 14:00:00,Guarulhos Rhynos,42 - 00,Corinthians Steamrollers,SPFL Diamante,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,http://www.salaooval.com.br/times/corinthians-steamrollers/,,,spfl-2026,
2026-03-29 14:00:00,Moura Lacerda Dragons,40 - 07,Tatuapé Monsters,SPFL Diamante,https://www.salaooval.com.br/times/moura-lacerda-dragons,https://www.salaooval.com.br/equipe/tatuape-monsters/,,,spfl-2026,
2026-03-29 14:00:00,São José Jets,21 - 14,Caniballs Football,SPFL Ouro,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2026,
2026-03-29 14:00:00,Avaré Lions,06 - 42,Empyreo Leme Lizards,SPFL Ouro,https://www.salaooval.com.br/equipe/avare-lions/,http://www.salaooval.com.br/times/empyreo-leme-lizards/,,,spfl-2026,
2026-04-05 10:00:00,Vikings FA,38 - 14,Guarani Indians,SPFL Diamante,https://www.salaooval.com.br/equipe/vikings-fa/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2026,
2026-04-05 14:00:00,Ocelots FA,07 - 42,Spartans Football,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,http://www.salaooval.com.br/times/spartans-football/,,,spfl-2026,
2026-04-12 10:00:00,Guarulhos Rhynos,09 - 10,Moura Lacerda Dragons,SPFL Diamante,https://www.salaooval.com.br/times/Guarulhos-Rhynos/,https://www.salaooval.com.br/times/moura-lacerda-dragons,,,spfl-2026,
2026-04-12 10:00:00,Krakens Football,42 - 06,Vikings Berserker,SPFL Ouro,https://www.salaooval.com.br/equipe/krakens-football/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2026,
2026-04-12 14:00:00,Assis Captains,20 - 38,Avaré Lions,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,https://www.salaooval.com.br/equipe/avare-lions/,,,spfl-2026,
2026-04-12 14:00:00,Guarás FA,00 - 38,Empyreo Leme Lizards,SPFL Ouro,https://www.salaooval.com.br/equipe/guaras-fa/,http://www.salaooval.com.br/times/empyreo-leme-lizards/,,,spfl-2026,
2026-04-12 14:00:00,Taubaté Football,07 - 03,São José Jets,SPFL Ouro,https://www.salaooval.com.br/equipe/taubate-football/,https://www.salaooval.com.br/equipe/sao-jose-jets/,,,spfl-2026,
2026-04-19 10:00:00,Black Panthers Football,07 - 33,Guarulhos Rhynos 2,SPFL Prata,https://www.salaooval.com.br/equipe/black-panthers-football/,https://www.salaooval.com.br/equipe/guarulhos-rhynos-2/,,,spfl-2026,
2026-04-19 10:00:00,Caraguá Ghostship,24 - 25,Ponte Preta Gorilas,SPFL Prata,https://www.salaooval.com.br/equipe/caragua-ghostship/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2026,
2026-04-19 10:00:00,Spartans Football 2,15 - 14,Piracicaba Cane Cutters,SPFL Prata,https://www.salaooval.com.br/equipe/spartans-football-2/,http://www.salaooval.com.br/times/piracicaba-cane-cutters/,,,spfl-2026,
2026-04-19 14:00:00,Corinthians Steamrollers,10 - 43,Tatuapé Monsters,SPFL Diamante,http://www.salaooval.com.br/times/corinthians-steamrollers/,https://www.salaooval.com.br/equipe/tatuape-monsters/,,,spfl-2026,
2026-04-19 14:00:00,Ocelots FA,25 - 18,Vikings FA,SPFL Diamante,http://www.salaooval.com.br/times/ocelots-fa,https://www.salaooval.com.br/equipe/vikings-fa/,,,spfl-2026,
2026-04-19 14:00:00,Spartans Football,49 - 00,Guarani Indians,SPFL Diamante,http://www.salaooval.com.br/times/spartans-football/,http://www.salaooval.com.br/times/guarani-indians/,,,spfl-2026,
2026-04-26 10:00:00,Assis Captains,13 - 40,Guarás FA,SPFL Ouro,https://www.salaooval.com.br/equipe/assis-captains/,https://www.salaooval.com.br/equipe/guaras-fa/,,,spfl-2026,
2026-04-26 14:00:00,Krakens Football,00 - 31,Caniballs Football,SPFL Ouro,https://www.salaooval.com.br/equipe/krakens-football/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2026,
2026-04-26 14:00:00,Avaré Lions,14 - 23,Franca Carrascos,SPFL Ouro,https://www.salaooval.com.br/equipe/avare-lions/,https://www.salaooval.com.br/equipe/franca-carrascos/,,,spfl-2026,
2026-05-03 14:00:00,Caraguá Ghostship,29 - 00,Jacareí Red Wolves,SPFL Prata,https://www.salaooval.com.br/equipe/caragua-ghostship/,https://www.salaooval.com.br/equipe/jacarei-red-wolves/,,,spfl-2026,
2026-05-03 14:00:00,Corinthians Steamrollers 2,00 - 25,Ponte Preta Gorilas,SPFL Prata,https://www.salaooval.com.br/equipe/corinthians-steamrollers-2/,https://www.salaooval.com.br/equipe/ponte-preta-gorilas/,,,spfl-2026,
2026-05-09 14:00:00,Franca Carrascos,13 - 27,Empyreo Leme Lizards,SPFL Ouro,https://www.salaooval.com.br/equipe/franca-carrascos/,http://www.salaooval.com.br/times/empyreo-leme-lizards/,,,spfl-2026,
2026-05-17 10:00:00,Taubaté Football,20 - 14,Caniballs Football,SPFL Ouro,https://www.salaooval.com.br/equipe/taubate-football/,https://www.salaooval.com.br/equipe/caniballs-football/,,,spfl-2026,
2026-05-17 10:00:00,Spartans Football 2,10:00:0010:00,Guarulhos Rhynos 2,SPFL Prata,https://www.salaooval.com.br/equipe/spartans-football-2/,https://www.salaooval.com.br/equipe/guarulhos-rhynos-2/,,,spfl-2026,
2026-05-17 14:00:00,São José Jets,45 - 18,Vikings Berserker,SPFL Ouro,https://www.salaooval.com.br/equipe/sao-jose-jets/,https://www.salaooval.com.br/equipe/vikings-berserker/,,,spfl-2026,
2026-05-31 10:00:37,Corinthians Steamrollers 2,32 - 12,Black Panthers Football,,https://www.salaooval.com.br/equipe/corinthians-steamrollers-2/,https://www.salaooval.com.br/equipe/black-panthers-football/,,,spfl-2026,
2026-05-31 10:00:37,Corinthians Steamrollers 2,32 - 12,Black Panthers Football,,https://www.salaooval.com.br/equipe/corinthians-steamrollers-2/,https://www.salaooval.com.br/equipe/black-panthers-football/,,,spfl-2026,
2026-05-31 14:00:41,Guarulhos Rhynos 2,24 - 12,Caraguá Ghostship,,https://www.salaooval.com.br/equipe/guarulhos-rhynos-2/,https://www.salaooval.com.br/equipe/caragua-ghostship/,,,spfl-2026,
